key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portugese;Russian;Finnish;
SXT_anarcho_liberal;Anarcho-Liberals;x;
SXT_socialist;Worker's Liberation Union;x;
SXT_communist;Worker's Commune;x;
SXT_fascist;The New Order;x;
ARB_conservative;Conservatives;x;
ARB_reactionary;National Union;x;
ARB_liberal;Liberals;x;
ARB_anarcho_liberal;Anarcho-Liberals;x;
ARB_socialist;Arab Socialist Party;x;
ARB_communist;Communist Arab Party;x;
ARB_fascist;Pan-Arab Unity Party;x;
KUR_conservative;Conservatives;x;
KUR_reactionary;Monarchists;x;
KUR_liberal;Liberals;x;
KUR_anarcho_liberal;Anarcho-Liberals;x;
KUR_socialist;The Socialist Party;x;
KUR_communist;DKP;x;
KUR_fascist;Unity Party;x;
GSL_conservative;Conservatives;x;
GSL_reactionary;Monarchists;x;
GSL_liberal;Liberals;x;
GSL_anarcho_liberal;Anarcho-Liberals;x;
GSL_socialist;Worker's Liberation Union;x;
GSL_communist;Worker's Commune;x;
GSL_fascist;The New Order;x;
FRE_conservative;Conservatives;x;
FRE_reactionary;Monarchists;x;
FRE_liberal;Liberals;x;
FRE_anarcho_liberal;Anarcho-Liberals;x;
FRE_socialist;Worker's Liberation Union;x;
FRE_communist;Worker's Commune;x;
FRE_fascist;The New Order;x;
GBN_conservative;Gabonese National Party;x;
GBN_reactionary;Monarchists;x;
GBN_liberal;Circle of Liberal Reformers;x;
GBN_anarcho_liberal;Anarcho-Liberals;x;
GBN_socialist;Worker's Liberation Union;x;
GBN_communist;Worker's Commune;x;
GBN_fascist;The New Order;x;
RHD_conservative;Conservatives;x;
RHD_reactionary;Monarchists;x;
RHD_liberal;Liberals;x;
RHD_anarcho_liberal;Anarcho-Liberals;x;
RHD_socialist;Worker's Liberation Union;x;
RHD_communist;Worker's Commune;x;
RHD_fascist;The New Order;x;
VGC_conservative;Northern Dixiecrats;x;
VGC_reactionary;Monarchists;x;
VGC_liberal;Southern Dixiecrats;x;
VGC_anarcho_liberal;Anarcho-Liberals;x;
VGC_socialist;Worker's Union;x;
VGC_communist;Virginian Commune;x;
VGC_fascist;Confederate Order;x;
BSQ_conservative;Basque Nationalist Party;x;
BSQ_reactionary;Monarchists;x;
BSQ_liberal;Liberals;x;
BSQ_anarcho_liberal;Anarcho-Liberals;x;
BSQ_socialist;Aralar;x;
BSQ_communist;Communist Movement of Euskadi;x;
BSQ_fascist;The New Order;x;
IBU_conservative;National Front;x;
IBU_reactionary;Union of Iberian Monarchists;x;
IBU_liberal;Liberalists;x;
IBU_anarcho_liberal;Anarcho-Liberals;x;
IBU_socialist;Popular Front;x;
IBU_communist;Workers' Party of Marxist Unification;x;
IBU_fascist;Iberian Falangists;x;
